fips,asian,white,black,hispanic,popsqmi,nat_amer,pct_change
29079,0.003606,0.969399,0.00575,0.017347,23.6,0.004191,-0.0163919
29081,0.00201,0.97555,0.003349,0.015742,12.4,0.003573,0.0120904
29083,0.002335,0.964125,0.010147,0.016568,32,0.004984,0.0125017
29085,0.001662,0.96998,0.002597,0.009453,24.1,0.00696,0.0768456
29087,0.003054,0.977402,0.001629,0.00794,10.6,0.009772,-0.0820407
29089,0.002563,0.917784,0.052445,0.012027,21.9,0.004633,-0.00665883
29091,0.004901,0.962946,0.003861,0.017252,43.6,0.006683,0.0849133
29093,0.001035,0.964252,0.012982,0.012512,19.3,0.004798,-0.00626344
29095,0.015953,0.669091,0.239361,0.08371,1115.3,0.004972,0.0294375
29097,0.00994,0.882389,0.019309,0.068371,183.9,0.015144,0.121487
29099,0.006478,0.964678,0.00822,0.015581,333.1,0.003095,0.10416
29101,0.015249,0.900162,0.043331,0.03063,63.4,0.005286,0.0898711
29103,0.001937,0.979666,0.003389,0.00823,8.2,0.001695,-0.0527402
29105,0.004386,0.957269,0.006775,0.020213,46.5,0.006747,0.0940547
29107,0.003984,0.941314,0.022228,0.022168,53.1,0.004194,0.0127731
29109,0.00352,0.936455,0.00264,0.06326,63.2,0.008516,0.0974321
29111,0.002448,0.94359,0.031633,0.015571,20.2,0.002938,-0.0269678
29113,0.003672,0.950006,0.018719,0.019632,83.9,0.003291,0.349784
29115,0.002116,0.971789,0.006739,0.015124,20.7,0.002429,-0.0721972
29117,0.002764,0.953866,0.024153,0.011912,28.5,0.003225,0.043756
29119,0.008318,0.849933,0.005762,0.112074,42.8,0.028722,0.0646649
29121,0.004112,0.951818,0.022678,0.009636,19.4,0.00212,-0.012435
29123,0.003435,0.971127,0.002781,0.019957,24.7,0.003599,0.0361017
29125,0.000545,0.976896,0.002616,0.008173,17.4,0.005885,0.0306638
29127,0.005316,0.918001,0.049234,0.013585,65.9,0.001772,0.0173919
29129,0.00502,0.977543,0.001585,0.007398,8.3,0.004491,0.00745275
29131,0.002829,0.967391,0.004,0.01386,41.8,0.005495,0.0502461
29133,0.001672,0.740563,0.239588,0.016089,34.9,0.002089,0.0693379
29135,0.003588,0.924329,0.037227,0.037547,37.6,0.00346,0.0526067
29137,0.003167,0.950566,0.029864,0.009615,13.6,0.002941,-0.0505853
29139,0.002534,0.957257,0.016427,0.014057,22.8,0.00188,0.00823995
29141,0.003696,0.961342,0.00637,0.017749,34.4,0.006565,0.0650474
29143,0.00422,0.817208,0.158208,0.011289,28.1,0.002374,-0.0406883
29145,0.01325,0.893313,0.007537,0.043656,93,0.023041,0.104073
29147,0.016175,0.944929,0.024219,0.012923,26.6,0.001926,0.0665389
29149,0.002941,0.965996,0.001379,0.012039,13.8,0.01158,0.0519142
29151,0.001009,0.988471,0.002018,0.006053,23,0.002306,0.0624713
29153,0.001337,0.973774,0.001131,0.013165,13.1,0.007199,0.0189688
29155,0.002241,0.704088,0.267763,0.018638,37.1,0.002733,-0.0873447
29157,0.004481,0.972115,0.003953,0.016762,40,0.003215,0.0462718
29159,0.005995,0.896638,0.029952,0.072178,61.9,0.004194,0.0710098
29161,0.029143,0.917021,0.022323,0.02044,67.2,0.005559,0.133861
29163,0.002322,0.901815,0.071992,0.017876,27.6,0.002106,0.00899134
29165,0.022962,0.872282,0.059,0.049529,212.6,0.005027,0.210637
29167,0.003372,0.96175,0.007547,0.019751,49,0.006327,0.153564
29169,0.025749,0.774879,0.114474,0.090007,95.5,0.007843,0.269865
29171,0.00482,0.981924,0.001808,0.00723,9.6,0.001406,-0.0467164
29173,0.001967,0.972952,0.010623,0.009639,21.6,0.001377,0.056202
29175,0.004171,0.910246,0.058629,0.016251,52.7,0.002912,0.0304505
29177,0.002596,0.963437,0.011918,0.017664,41.3,0.005065,0.00599469
29179,0.001792,0.967294,0.00672,0.009558,8.3,0.006123,0.00104649
29181,0.003333,0.968014,0.003475,0.010071,22.4,0.008794,0.0437486
29183,0.021776,0.907161,0.0415,0.027693,643.2,0.002361,0.269837
29185,0.001224,0.965222,0.005405,0.017338,14.6,0.006935,0.0158516
29186,0.0027,0.976302,0.006503,0.008212,36.4,0.002921,0.0169824
29187,0.003733,0.936061,0.042458,0.011903,144.6,0.003764,0.174655
29189,0.034633,0.702683,0.233273,0.02505,1967.2,0.001964,-0.0170823
29195,0.005306,0.861575,0.052846,0.082371,30.9,0.003209,-0.0162485
29197,0.002257,0.986008,0.000226,0.006545,14.4,0.00158,0.0625899
29199,0.002271,0.986166,0.000619,0.006814,11.1,0.002478,-0.0280955
29201,0.003394,0.857493,0.114006,0.017989,93.3,0.002118,-0.0304537
29203,0.001777,0.959957,0.002014,0.016467,8.4,0.009122,0.0140557
29205,0.00204,0.980543,0.005021,0.011141,12.7,0.001726,-0.0626563
29207,0.001702,0.972704,0.009176,0.011879,36.4,0.003637,0.00885373
29209,0.002981,0.971958,0.001646,0.017173,69.4,0.005652,0.123665
29211,0.001192,0.887251,0.005064,0.18588,10.4,0.006553,-0.0699543
29213,0.006522,0.936139,0.008689,0.048263,81.7,0.007934,0.301539
29215,0.003114,0.935558,0.033682,0.016341,22.1,0.006921,0.130635
29217,0.004915,0.964554,0.004821,0.01588,25.6,0.007325,0.0344676
29219,0.004183,0.943776,0.0191,0.029434,75.9,0.004091,0.325708
29221,0.001905,0.958206,0.022108,0.010121,33.2,0.003969,0.0792923
29223,0.002367,0.971674,0.00281,0.010354,17.8,0.004142,0.0197602
29225,0.002044,0.962792,0.009005,0.016905,61.1,0.00674,0.166114
29227,0.002764,0.976969,0.005527,0.010594,8.1,0.002303,-0.088581
29229,0.00287,0.972044,0.004677,0.012649,27.6,0.005634,0.0478975
29510,0.029099,0.439304,0.492211,0.034858,5157.5,0.002625,-0.0829865
30001,0.003894,0.947978,0.002488,0.036556,1.7,0.013736,0.00478157
30003,0.004586,0.313642,0.00241,0.039642,2.6,0.643218,0.0153106
30005,0.000924,0.482206,0.001078,0.017717,1.5,0.494223,-0.073905
30007,0.001604,0.962402,0.002673,0.022452,4.7,0.013008,0.279818
30009,0.002183,0.971721,0.003274,0.018654,4.9,0.008335,0.055067
30011,0.000862,0.978448,0.000862,0.006897,0.3,0.009483,-0.147059
30013,0.00841,0.892496,0.012419,0.033335,30.1,0.042876,0.0120711
30015,0.003613,0.758472,0.000516,0.016171,1.5,0.21796,-0.0262982
30017,0.003163,0.955124,0.002906,0.022481,3.1,0.016754,0.000256498
30019,0.002284,0.957167,0.001713,0.01542,1.2,0.021131,-0.131879
30021,0.003011,0.957172,0.003011,0.019853,3.8,0.017399,-0.010266
30023,0.003119,0.931383,0.004087,0.029146,12.6,0.030652,-0.0126367
30025,0.005882,0.973702,0.000692,0.011765,1.8,0.004152,0.0186817
30027,0.00233,0.96608,0.002158,0.014759,2.7,0.012342,-0.0258135
30029,0.00584,0.954623,0.002211,0.022765,17.9,0.011306,0.220985
30031,0.011473,0.950521,0.003229,0.027594,34.4,0.008725,0.319647
30033,0.000829,0.985904,0.002488,0.002488,0.3,0.004146,-0.0570758
30035,0.00194,0.310844,0.001269,0.017986,4.5,0.656392,0.0114743
30037,0.006787,0.940045,0,0.035068,0.8,0.010181,-0.151631
30039,0.000974,0.974667,0.000974,0.01429,1.8,0.004222,0.0879859
30041,0.004163,0.739066,0.003106,0.023173,5.6,0.217259,-0.0346068
30043,0.003507,0.954673,0.001403,0.019639,6.9,0.014291,0.135038
30045,0.000965,0.982625,0.000483,0.011583,1.1,0.008205,-0.110348
30047,0.004001,0.693836,0.003409,0.034718,19.3,0.220135,0.0844683
30049,0.005584,0.940216,0.003423,0.024955,18.3,0.021058,0.137824
30051,0.001283,0.981616,0.000855,0.00342,1.6,0.002138,0.083874
30053,0.003048,0.959059,0.001168,0.023467,5.4,0.009245,0.045124
30055,0.001153,0.979815,0.002307,0.007497,0.7,0.004037,-0.122914
30057,0.003381,0.968015,0.00195,0.024184,2.1,0.004941,0.12261
30059,0.003173,0.979376,0.001058,0.014807,0.8,0.002644,-0.0212215
30061,0.007104,0.948852,0.002605,0.018944,3.5,0.014918,0.0872812
30063,0.011308,0.926998,0.004071,0.026176,42.1,0.026277,0.140884
30065,0.002204,0.960776,0.002204,0.026003,2.4,0.013442,0.00911719
30067,0.003326,0.965081,0.001343,0.020785,5.6,0.008378,-0.00369568
30069,0,0.987854,0,0.010121,0.3,0,0.0020284
30071,0.002351,0.870444,0.000235,0.019045,0.8,0.08253,-0.0756357
30073,0.002113,0.826589,0.001138,0.014139,3.8,0.144645,-0.0421856
30075,0.001721,0.950086,0.000574,0.013769,0.5,0.015491,-0.0618945
30077,0.004696,0.92415,0.009819,0.01665,3,0.044116,-0.0213092
30079,0.005089,0.963528,0,0.013571,0.7,0.001696,-0.0166806
30081,0.005173,0.95857,0.001965,0.029717,16.8,0.008953,0.114832
30083,0.002463,0.950031,0.001334,0.030474,4.7,0.01652,0.00817213
30085,0.004317,0.358369,0.001247,0.012662,4.4,0.604029,-0.0183616
30087,0.004549,0.613452,0.002708,0.0339,1.8,0.3468,-0.0159864
30089,0.002979,0.915885,0.00149,0.020415,4.1,0.044248,0.115968
30091,0.004137,0.954196,0.002069,0.015071,2,0.016844,-0.175639
30093,0.004825,0.944211,0.003246,0.036637,47.6,0.019152,-0.0117321
30095,0.003181,0.967753,0.000987,0.023473,5.1,0.008007,0.112508
30097,0.006574,0.966311,0.001096,0.013969,2,0.004108,0.0116376
30099,0.001317,0.962786,0.000494,0.012514,2.7,0.01449,-0.0577192
30101,0.00432,0.919609,0.005447,0.02423,2.8,0.045267,0.0108221
30103,0.004178,0.938719,0,0.034819,0.7,0.008357,-0.166086
30105,0.005021,0.869725,0.002307,0.012349,1.5,0.098249,-0.0398697
30107,0.005535,0.958487,0.003229,0.01476,1.5,0.004613,-0.0402833
30109,0.004916,0.976401,0,0.012783,1.1,0.003933,-0.0477528
30111,0.006346,0.907118,0.006319,0.047002,56.2,0.039744,0.143948
31001,0.014061,0.91892,0.007907,0.081112,55.7,0.004177,0.00683766
31003,0.002992,0.974869,0.002842,0.026627,7.8,0.001645,-0.102925
31005,0.002174,0.954348,0,0.041304,0.6,0.004348,0.036036
31007,0,0.956522,0,0.037681,0.9,0.004348,-0.157509
31009,0,0.991632,0.002092,0,0.7,0,-0.180103
31011,0.001998,0.984923,0.004178,0.011807,8,0.00218,-0.120467
31013,0.003007,0.897506,0.004599,0.102317,10.5,0.036169,-0.0699128
31015,0.008099,0.969509,0.000476,0.015722,3.9,0.005717,-0.139048
31017,0.002226,0.981876,0.000636,0.009221,2.6,0.002862,-0.107801
31019,0.012928,0.927205,0.008308,0.074444,47.6,0.002798,0.0909392
31021,0.002479,0.959318,0.003791,0.018373,14,0.016769,-0.119754
31023,0.003216,0.975819,0.002859,0.023228,14.4,0.00131,-0.0424318
31025,0.003368,0.968939,0.003447,0.024088,45.3,0.003288,0.037273
31027,0.000791,0.983168,0.000791,0.012765,12,0.002485,-0.0793552
31029,0.001009,0.91881,0.001261,0.111447,4.4,0.000756,-0.0250737
31031,0.003501,0.906704,0.002276,0.016629,1,0.058638,-0.0707547
31033,0.015803,0.940588,0.0019,0.061012,8.4,0.006601,0.0170905
31035,0.001529,0.929685,0.003363,0.076735,11.4,0.004739,-0.0706066
31037,0.002663,0.726106,0.008464,0.410366,25.5,0.010842,0.00708744
31039,0.00197,0.932049,0.001422,0.082504,16,0.003173,-0.104283
31041,0.001371,0.974769,0.00256,0.019746,4.2,0.0032,-0.0724158
31043,0.030039,0.705037,0.03142,0.353185,79.5,0.026945,0.0371797
31045,0.010346,0.893923,0.014594,0.033326,6.6,0.039425,0.0134658
31047,0.005755,0.780153,0.030585,0.318425,24,0.008181,-0.00160066
31049,0.002576,0.970118,0.000515,0.03864,4.4,0.005152,-0.0748332
31051,0.001667,0.924667,0.003,0.103667,12.6,0.003833,-0.0534785
31053,0.005206,0.908588,0.005587,0.100542,69.4,0.004906,0.0146847
31055,0.0266,0.763909,0.116167,0.111783,1574.4,0.007215,0.115459
31057,0.000996,0.953187,0.003486,0.058267,2.2,0.006474,-0.123909
31059,0.001528,0.968251,0.006112,0.030221,10.2,0.004754,-0.11215
31061,0.00093,0.980775,0.00062,0.010233,5.6,0.003101,-0.0976497
31063,0.001451,0.983672,0,0.0127,2.8,0.002903,-0.110681
31065,0.002017,0.968744,0.002017,0.026618,6.9,0.004033,-0.0685575
31067,0.003855,0.968581,0.003227,0.017256,26.2,0.004841,-0.0296612
31069,0,0.96597,0.001945,0.038892,1.2,0.005834,-0.102531
31071,0.000976,0.992191,0.001464,0.007321,3.6,0,0.0772871
31073,0.001957,0.970646,0.003914,0.023973,4.5,0.000978,-0.0461969
31075,0.001629,0.983713,0,0.011401,0.8,0.001629,-0.178046
31077,0.000788,0.976359,0.006304,0.020095,4.5,0.00197,-0.0648489
31079,0.010357,0.826062,0.017455,0.232959,107.3,0.009026,0.0947622
31081,0.001973,0.981477,0.002082,0.019838,16.8,0.001644,-0.0296714
31083,0.002045,0.98364,0.000292,0.013146,6.2,0.004382,-0.0958796
31085,0.003102,0.971044,0,0.034126,1.4,0.002068,-0.0945693
31087,0.001032,0.976272,0.002407,0.014443,4.1,0.004127,-0.0652523
31089,0.001725,0.970963,0.001533,0.029229,4.3,0.002779,-0.096615
31091,0,0.98913,0,0.01087,1,0.005435,-0.0600255
31093,0.001913,0.975773,0.002391,0.017373,11,0.003507,-0.044617
31095,0.002385,0.970319,0.00318,0.026501,13.2,0.003578,-0.0943238
31097,0.013609,0.871382,0.053287,0.083381,13.9,0.011118,0.162433
31099,0.001695,0.968408,0.001849,0.037602,12.6,0.002466,-0.0571055
31101,0.003944,0.95662,0.002151,0.056644,7.9,0.0049,-0.0571268
31103,0.001214,0.991505,0,0.004854,1.1,0.001214,-0.16175
31105,0.007066,0.9419,0.00157,0.063858,4,0.013086,-0.0655417
31107,0.001954,0.891047,0.000919,0.017814,7.9,0.090334,-0.0717943
31109,0.034901,0.871089,0.034757,0.05846,340.8,0.007498,0.140301
31111,0.005484,0.943259,0.00722,0.071704,14.2,0.005897,0.047817
31113,0.001311,0.984273,0.001311,0.017038,1.3,0.009174,-0.0142119
31115,0,0.988924,0.001582,0.02057,1.1,0.001582,-0.11236
31117,0,0.981447,0.003711,0.003711,0.6,0,0.011257
31119,0.004788,0.881752,0.012731,0.129143,60.9,0.011498,-0.00993584
31121,0.007648,0.962396,0.001912,0.034544,16.2,0.003952,-0.0437591
31123,0.00357,0.912336,0.00238,0.136255,3.5,0.010908,-0.0731618
31125,0.000535,0.979652,0.002142,0.017403,8.5,0.002677,-0.0750371
31127,0.004277,0.969371,0.008692,0.01835,17.8,0.002621,-0.0432946
31129,0.002,0.974,0.001333,0.021556,7.8,0.002222,-0.110144
31131,0.00432,0.948666,0.004765,0.057306,25.6,0.002922,0.0223435
31133,0.002885,0.97656,0.003246,0.012622,6.4,0.001442,-0.101717
31135,0.001684,0.971044,0.003704,0.031987,3.4,0.00202,-0.071875
31137,0.002394,0.968546,0.001415,0.040596,17,0.003809,-0.057351
31139,0.001652,0.983622,0.001927,0.012799,12.7,0.002202,-0.0752195
31141,0.004684,0.900239,0.004498,0.138102,47.8,0.006793,0.0181606
31143,0.00111,0.978912,0.00111,0.028857,12.3,0.002035,-0.0413194
31145,0.002895,0.959928,0.007327,0.041791,15.4,0.004704,-0.0343291
31147,0.003229,0.942963,0.001794,0.013392,15.2,0.029894,-0.122547
31149,0.001966,0.984928,0.000655,0.001311,1.5,0.005898,-0.130979
31151,0.015845,0.829789,0.008803,0.202113,24.7,0.003873,0.0257892
31153,0.021109,0.874333,0.039795,0.072834,664.6,0.004615,0.295648
31155,0.003994,0.972137,0.003417,0.019971,27.7,0.002551,0.0479072
31157,0.005897,0.873871,0.005518,0.210576,50,0.021152,0.000514194
31159,0.004299,0.97403,0.003582,0.016239,29.3,0.003164,0.0153977
31161,0.003291,0.846407,0.002194,0.031267,2.2,0.113183,-0.117619
31163,0.002855,0.990482,0.000952,0.009835,5.6,0.000635,-0.0500301
31165,0.000763,0.961098,0.000763,0.039664,0.6,0.001526,-0.111186
31167,0.000979,0.948605,0.00669,0.045848,14.3,0.004079,-0.0505035
31169,0.00306,0.979342,0.002295,0.014537,9.1,0.00153,-0.136581
31171,0.003091,0.981453,0.001546,0.018547,0.9,0.001546,-0.112483
31173,0.000865,0.403602,0.00245,0.027378,17.6,0.571037,-0.0322131
31175,0.003052,0.974648,0.001408,0.018545,7.5,0.001174,-0.0832795
31177,0.002669,0.972274,0.006029,0.020708,51.9,0.002175,0.0774228
31179,0.005003,0.947473,0.013445,0.041793,21.7,0.003335,-0.0259872
31181,0.002886,0.959864,0.004722,0.03489,6.6,0.002099,-0.0613149
31183,0.00489,0.982885,0,0.007335,1.4,0.001222,-0.0767494
31185,0.004391,0.949872,0.011562,0.040615,23.9,0.004244,-0.0639129
32001,0.026732,0.820316,0.015878,0.120955,5,0.045383,0.0373197
32003,0.086524,0.608892,0.104742,0.291423,247.3,0.007391,0.418316
32005,0.015427,0.89644,0.004277,0.108581,66.2,0.019065,0.139073
32007,0.009054,0.794215,0.007743,0.228563,2.8,0.053136,0.0778742
32009,0.003831,0.844189,0,0.153257,0.2,0.042146,-0.193615
32011,0.009059,0.893306,0.001007,0.119779,0.5,0.023654,0.203513
32013,0.00726,0.789751,0.005264,0.244313,1.7,0.041868,0.0262014
32015,0.003636,0.840346,0.003463,0.211082,1.1,0.041905,-0.00327925
32017,0.007484,0.911319,0.022638,0.062114,0.5,0.011413,0.283313
32019,0.013948,0.849634,0.008022,0.147634,26,0.02474,0.506623
32021,0.011106,0.725482,0.041073,0.091366,1.3,0.15549,-0.0589627
32023,0.013016,0.859123,0.019888,0.13578,2.4,0.015997,0.352809
32027,0.012883,0.818599,0.037465,0.223308,1.1,0.032134,0.00896459
32029,0.016459,0.920948,0.009975,0.056858,15.3,0.01596,0.179759
32031,0.051708,0.769019,0.023289,0.222407,66.9,0.017107,0.241309
32033,0.009671,0.854935,0.039382,0.132203,1.1,0.041775,0.0924736
32510,0.021366,0.810634,0.019069,0.213066,382.1,0.023628,0.0537011
33001,0.011633,0.966233,0.004643,0.012049,150.1,0.002097,0.0668087
33003,0.006378,0.975093,0.002907,0.009892,51.4,0.00276,0.0950854
33005,0.011943,0.96268,0.005057,0.014134,109.1,0.002503,0.0445919
33007,0.004992,0.969445,0.004477,0.012131,18.4,0.003872,-0.00169128
33009,0.029545,0.935681,0.009291,0.017954,52.2,0.003692,0.0902218
33011,0.032327,0.903753,0.020708,0.053007,457.4,0.002398,0.0522003
33013,0.015876,0.95332,0.010448,0.015972,156.8,0.00267,0.0750229
33015,0.016743,0.955095,0.006761,0.020805,425,0.001646,0.0644075
33017,0.025913,0.938299,0.010086,0.017874,333.7,0.002233,0.0972085
33019,0.006195,0.9698,0.004229,0.011271,81.4,0.002949,0.0811706
34001,0.075014,0.65404,0.160765,0.168425,494.1,0.003824,0.0870989
34003,0.145096,0.718917,0.057974,0.160511,3884.5,0.002277,0.0237502
34005,0.043222,0.738393,0.166034,0.06425,561.9,0.002195,0.0598497
34007,0.051118,0.652944,0.195541,0.14236,2321.5,0.00313,0.00928415
34009,0.008575,0.898257,0.046934,0.062242,386.9,0.002108,-0.0494596
34011,0.012154,0.62735,0.202303,0.270603,324.4,0.011128,0.0714295
34013,0.045651,0.425869,0.40879,0.202963,6211.5,0.003898,-0.0121769
34015,0.026394,0.835588,0.100615,0.047564,895.3,0.001738,0.131993
34017,0.133893,0.540455,0.132318,0.422304,13731.4,0.006434,0.0415304
34019,0.032575,0.913634,0.026888,0.052373,300,0.001301,0.0521358
34021,0.089361,0.613924,0.20277,0.150931,1632.2,0.003258,0.0449081
34023,0.213979,0.586015,0.096884,0.183952,2621.6,0.003429,0.0795775
34025,0.049586,0.826035,0.073675,0.09667,1344.7,0.001921,0.0245067
34027,0.089521,0.826128,0.031202,0.114736,1069.8,0.001635,0.0469235
34029,0.017485,0.909828,0.031504,0.082875,917,0.001675,0.128497
34031,0.050061,0.626466,0.128275,0.370446,2715.3,0.00668,0.0248993
34033,0.008429,0.798345,0.140868,0.068202,199.1,0.003632,0.0279692
34035,0.141137,0.70061,0.089484,0.130134,1071.7,0.001719,0.0872433
34037,0.0177,0.934606,0.017935,0.064429,287.6,0.001568,0.0353689
34039,0.046298,0.613332,0.220528,0.273447,5216.1,0.003877,0.0267118
34041,0.024592,0.902891,0.035127,0.070465,304.5,0.001426,0.0610619
35001,0.023432,0.693759,0.029661,0.478579,570.8,0.047911,0.19021
35003,0.001879,0.897718,0.004295,0.190336,0.5,0.026577,0.0513689
35005,0.006307,0.70863,0.020154,0.520055,10.8,0.0124,0.0694503
35006,0.005475,0.418403,0.010105,0.365046,6,0.409951,0.0632155
35007,0.003564,0.837964,0.004655,0.471855,3.7,0.014691,-0.0309395
35009,0.01292,0.697205,0.063151,0.395175,34.4,0.0117,0.0739721
35011,0.000495,0.873393,0.001484,0.385262,0.9,0.006429,-0.0973214
35013,0.010644,0.740748,0.017473,0.657229,55,0.015041,0.197794
35015,0.006614,0.774062,0.013803,0.440859,12.9,0.015048,0.0420264
35017,0.004168,0.849021,0.00864,0.482889,7.4,0.013553,-0.0479969
35019,0.013228,0.703648,0.016855,0.795818,1.5,0.019202,0.00149573
35021,0,0.869065,0.002878,0.430216,0.3,0.011511,-0.141975
35023,0.0047,0.853494,0.005926,0.565795,1.4,0.008378,-0.174983
35025,0.005037,0.749903,0.040802,0.510807,14.7,0.011896,0.166021
35027,0.003659,0.850807,0.004684,0.298092,4.2,0.023857,0.0559477
35028,0.059666,0.878273,0.005682,0.147409,164.4,0.007911,-0.0214251
35029,0.004742,0.777486,0.011476,0.614585,8.5,0.012632,0.00315798
35031,0.007945,0.151541,0.005036,0.132504,13.1,0.755161,-0.044199
35033,0.002663,0.709281,0.006556,0.809875,2.5,0.013112,-0.057722
35035,0.01174,0.726555,0.035284,0.345251,9.6,0.066947,0.0240618
35037,0.009733,0.860635,0.011393,0.424068,3.1,0.012499,-0.1097
35039,0.004224,0.516275,0.005069,0.713189,6.9,0.16019,-0.0229182
35041,0.008818,0.768518,0.018341,0.39872,8.1,0.012748,0.101454
35043,0.014609,0.680156,0.021283,0.350628,35.5,0.1288,0.463285
35045,0.003722,0.515579,0.005813,0.19052,23.6,0.366338,0.142732
35047,0.007757,0.666247,0.014017,0.768312,6.2,0.017283,-0.0243311
35049,0.011597,0.761601,0.008594,0.506451,75.5,0.031116,0.115073
35051,0.004087,0.856273,0.004087,0.279613,2.9,0.0166,-0.0966089
35053,0.012258,0.751371,0.010523,0.484943,2.7,0.116534,-0.011727
35055,0.006649,0.687343,0.004342,0.558065,15,0.061663,0.0986691
35057,0.004334,0.760544,0.013368,0.390588,4.9,0.023378,-0.0312223
35059,0.005056,0.817322,0.017586,0.396791,1.2,0.019565,0.0898419
35061,0.005302,0.731719,0.013987,0.582546,71.8,0.03807,0.157471
36001,0.047925,0.781952,0.126918,0.049036,581.9,0.00215,0.0327228
36003,0.009235,0.961979,0.010706,0.013689,47.6,0.002309,-0.0196487
36005,0.035816,0.279037,0.364737,0.535275,32903.3,0.013183,0.0393637
36007,0.035219,0.879581,0.047926,0.033789,284.2,0.001974,0.000319145
36009,0.006574,0.929305,0.012749,0.016746,61.4,0.030417,-0.0433327
36011,0.004873,0.925224,0.039925,0.023692,115.7,0.003536,-0.0236326
36013,0.0051,0.925651,0.023698,0.061087,127.2,0.005107,-0.0346691
36015,0.011899,0.886761,0.065608,0.025217,218.1,0.002623,-0.0245965
36017,0.004041,0.968679,0.006835,0.018404,56.5,0.003407,-0.0179763
36019,0.010934,0.925348,0.039073,0.02501,79.1,0.003482,0.027962
36021,0.015881,0.905541,0.045249,0.038893,99.4,0.001949,3.17E-005
36023,0.008432,0.950645,0.015405,0.022174,98.9,0.002777,0.0151649
36025,0.007649,0.951959,0.016236,0.032514,33.3,0.00273,-0.00156071
36027,0.035084,0.801333,0.099224,0.105103,373.9,0.003002,0.0618883
36029,0.025885,0.800013,0.134848,0.045407,881.4,0.006428,-0.0328593
36031,0.00668,0.942342,0.027254,0.025222,21.9,0.0032,0.0133587
36033,0.004244,0.841819,0.060602,0.029187,31.7,0.073587,0.00909375
36035,0.005781,0.953485,0.019088,0.022744,112.1,0.002089,0.00831623
36037,0.005942,0.928561,0.026831,0.026898,121.9,0.011302,-0.00482027
36039,0.007944,0.902867,0.057415,0.049146,76.1,0.002946,0.0212885
36041,0.004963,0.972911,0.007237,0.010546,2.8,0.002275,-0.100948
36043,0.005146,0.965917,0.01085,0.016119,45.7,0.002433,0.00142797
36045,0.01306,0.886586,0.050555,0.052853,91.6,0.005042,0.0401922
36047,0.104714,0.428012,0.343388,0.198141,35369.2,0.005399,0.0159711
36049,0.002769,0.977037,0.006793,0.01318,21.3,0.001957,0.0053073
36051,0.012004,0.938373,0.024437,0.027556,103.5,0.00286,0.0165558
36053,0.007938,0.949593,0.018382,0.017919,112.2,0.007135,0.0576173
36055,0.032621,0.76112,0.152041,0.072554,1132.6,0.00287,0.0122405
36057,0.007348,0.90641,0.018937,0.112587,124.6,0.003365,0.01028
36059,0.076345,0.72979,0.111269,0.145838,4704.8,0.002378,0.00373761
36061,0.11322,0.574493,0.155553,0.254483,69468.4,0.005466,0.0316668
36063,0.008422,0.885452,0.068606,0.021684,414.4,0.010556,-0.0153608
36065,0.027951,0.871427,0.062535,0.046062,193.7,0.002576,-0.00250988
36067,0.030949,0.811272,0.109673,0.040317,600,0.008175,0.0189599
36069,0.010433,0.936506,0.022533,0.034087,167.6,0.002557,0.0768977
36071,0.023859,0.771974,0.101783,0.180211,459.3,0.004689,0.0921179
36073,0.004174,0.898445,0.058835,0.040972,109.6,0.00576,-0.0291594
36075,0.005921,0.963336,0.00796,0.020899,128.3,0.004258,-0.00218995
36077,0.010826,0.94661,0.017122,0.030855,62.2,0.001943,0.00945262
36079,0.018875,0.907331,0.023568,0.116949,432.9,0.001755,0.0414121
36081,0.229427,0.397205,0.191276,0.275135,20553.6,0.006887,0.00060241
36083,0.02206,0.87518,0.064844,0.038136,244.4,0.002415,0.0451756
36085,0.07502,0.728942,0.106366,0.172916,8030.3,0.003616,0.0563453
36087,0.061899,0.73245,0.118895,0.156513,1795.9,0.002923,0.0869529
36089,0.009692,0.938541,0.021618,0.01917,41.8,0.010139,0.000116143
36091,0.017846,0.943417,0.014886,0.024038,271.1,0.001767,0.0945598
36093,0.032056,0.796312,0.095071,0.057049,756.6,0.003716,0.0557606
36095,0.006626,0.958869,0.013283,0.028215,52.7,0.002137,0.0369514
36097,0.002889,0.970561,0.008668,0.012757,55.9,0.002562,-0.0458281
36099,0.006922,0.924541,0.045587,0.027006,108.9,0.00295,0.0572551
36101,0.011728,0.952773,0.015557,0.01385,71.2,0.002323,0.00267407
36103,0.034133,0.807779,0.07448,0.16489,1637.4,0.003593,0.0521225
36105,0.013863,0.819632,0.090771,0.136098,80.1,0.004565,0.0484141
36107,0.007276,0.969311,0.007335,0.013575,98.6,0.001682,-0.0127259
36109,0.086025,0.826484,0.039581,0.041983,214,0.003545,0.0524658
36111,0.01702,0.866795,0.060178,0.087176,162.3,0.003271,0.0266893
36113,0.00694,0.964753,0.008979,0.017928,75.8,0.002192,0.0379761
36115,0.004208,0.9462,0.029945,0.022874,76.1,0.002025,0.0356148
36117,0.005044,0.929361,0.030787,0.037069,155.3,0.002751,7.47E-005
36119,0.054489,0.681132,0.145523,0.218132,2204.7,0.004178,0.0277803
36121,0.003796,0.915716,0.05634,0.02951,71.1,0.002989,-0.0292235
36123,0.003827,0.972345,0.008009,0.016609,75,0.001499,0.0295276
37001,0.012155,0.710774,0.187711,0.110097,356.5,0.006749,0.155436
